date,weekday,open,close,high,low,openNow,openNowFake,openForward,OpenM1
2026-07-20,(週一),1.3444,1.3419,1.3481,1.3389,1.3423,1.3473,,1.3423
2026-07-21,(週二),1.3423,1.3366,1.3455,1.3337,1.3369,1.3444,,1.3369
2026-07-22,(週三),1.3369,1.3366,1.3395,1.3355,1.3371,1.3423,,1.3371
2026-07-23,(週四),1.3371,1.3292,1.3393,1.3259,1.3315,1.3369,,1.3315
2026-07-24,(週五),1.3315,1.3319,1.3349,1.3221,1.3343,1.3371,,1.3343
2026-07-27,(週一),1.3343,1.3286,1.3364,1.3284,1.3285,1.3315,,1.3285
2026-07-28,(週二),1.3285,1.3282,1.3311,1.3260,1.3289,1.3343,,1.3289
2026-07-29,(週三),1.3289,1.3318,1.3387,1.3278,1.3353,1.3285,,1.3353
2026-07-30,(週四),1.3353,1.3452,1.3477,1.3318,1.3458,1.3289,,1.3458
2026-07-31,(週五),,,,,,,1.3458,
